"Age Category","Income Category","Race Category","Sex Category","Year","ID","Name","Demographic Group: Number","Demographic Group: MOE","Uninsured: Number","Uninsured: MOE","Uninsured: %","Uninsured: %MOE","Insured: Number","Insured: MOE","Insured: %","Insured: %MOE"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","42127","Wayne County, PA","27,208","0","2,206","285","8.1","1.0","25,002","285","91.9","1.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","42129","Westmoreland County, PA","203,857","0","11,208","1,187","5.5","0.6","192,649","1,187","94.5","0.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","42131","Wyoming County, PA","15,694","0","1,039","142","6.6","0.9","14,655","142","93.4","0.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","42133","York County, PA","266,226","0","19,432","1,862","7.3","0.7","246,794","1,862","92.7","0.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","44000","Rhode Island","640,373","0","36,361","3,776","5.7","0.6","604,012","3,776","94.3","0.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","44001","Bristol County, RI","28,222","0","982","175","3.5","0.6","27,240","175","96.5","0.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","44003","Kent County, RI","103,146","0","4,041","627","3.9","0.6","99,105","627","96.1","0.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","44005","Newport County, RI","47,716","0","1,930","332","4.0","0.7","45,786","332","96.0","0.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","44007","Providence County, RI","386,812","0","26,684","1,598","6.9","0.4","360,128","1,598","93.1","0.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","44009","Washington County, RI","74,477","0","2,724","440","3.7","0.6","71,753","440","96.3","0.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45000","South Carolina","2,972,085","0","465,919","13,529","15.7","0.5","2,506,166","13,529","84.3","0.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45001","Abbeville County, SC","13,608","0","2,343","286","17.2","2.1","11,265","286","82.8","2.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45003","Aiken County, SC","98,321","0","15,283","1,536","15.5","1.6","83,038","1,536","84.5","1.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45005","Allendale County, SC","4,337","0","575","85","13.3","2.0","3,762","85","86.7","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45007","Anderson County, SC","116,814","0","18,094","1,721","15.5","1.5","98,720","1,721","84.5","1.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45009","Bamberg County, SC","7,780","0","1,244","157","16.0","2.0","6,536","157","84.0","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45011","Barnwell County, SC","12,020","0","1,816","232","15.1","1.9","10,204","232","84.9","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45013","Beaufort County, SC","97,318","0","16,125","1,535","16.6","1.6","81,193","1,535","83.4","1.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45015","Berkeley County, SC","134,746","0","20,065","1,883","14.9","1.4","114,681","1,883","85.1","1.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45017","Calhoun County, SC","8,380","0","1,364","174","16.3","2.1","7,016","174","83.7","2.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45019","Charleston County, SC","250,883","0","32,652","2,730","13.0","1.1","218,231","2,730","87.0","1.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45021","Cherokee County, SC","33,572","0","5,470","645","16.3","1.9","28,102","645","83.7","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45023","Chester County, SC","18,804","0","2,732","333","14.5","1.8","16,072","333","85.5","1.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45025","Chesterfield County, SC","27,024","0","4,765","542","17.6","2.0","22,259","542","82.4","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45027","Clarendon County, SC","17,951","0","3,245","385","18.1","2.1","14,706","385","81.9","2.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45029","Colleton County, SC","21,542","0","3,738","442","17.4","2.1","17,804","442","82.6","2.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45031","Darlington County, SC","38,345","0","6,025","709","15.7","1.8","32,320","709","84.3","1.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45033","Dillon County, SC","17,432","0","3,372","393","19.3","2.3","14,060","393","80.7","2.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45035","Dorchester County, SC","97,748","0","12,894","1,394","13.2","1.4","84,854","1,394","86.8","1.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45037","Edgefield County, SC","14,521","0","2,378","286","16.4","2.0","12,143","286","83.6","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45039","Fairfield County, SC","13,008","0","1,933","255","14.9","2.0","11,075","255","85.1","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45041","Florence County, SC","79,986","0","12,506","1,284","15.6","1.6","67,480","1,284","84.4","1.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45043","Georgetown County, SC","33,230","0","5,542","612","16.7","1.8","27,688","612","83.3","1.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45045","Greenville County, SC","306,913","0","52,874","3,514","17.2","1.1","254,039","3,514","82.8","1.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45047","Greenwood County, SC","39,619","0","6,882","760","17.4","1.9","32,737","760","82.6","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45049","Hampton County, SC","10,366","0","1,566","208","15.1","2.0","8,800","208","84.9","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45051","Horry County, SC","196,628","0","41,075","3,112","20.9","1.6","155,553","3,112","79.1","1.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45053","Jasper County, SC","16,218","0","4,107","443","25.3","2.7","12,111","443","74.7","2.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45055","Kershaw County, SC","38,407","0","5,631","655","14.7","1.7","32,776","655","85.3","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45057","Lancaster County, SC","53,136","0","8,051","880","15.2","1.7","45,085","880","84.8","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45059","Laurens County, SC","38,440","0","6,851","753","17.8","2.0","31,589","753","82.2","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45061","Lee County, SC","8,960","0","1,323","180","14.8","2.0","7,637","180","85.2","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45063","Lexington County, SC","179,791","0","25,844","2,123","14.4","1.2","153,947","2,123","85.6","1.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45065","McCormick County, SC","4,094","0","601","81","14.7","2.0","3,493","81","85.3","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45067","Marion County, SC","17,641","0","3,066","379","17.4","2.1","14,575","379","82.6","2.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45069","Marlboro County, SC","13,781","0","2,263","278","16.4","2.0","11,518","278","83.6","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45071","Newberry County, SC","21,518","0","3,843","431","17.9","2.0","17,675","431","82.1","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45073","Oconee County, SC","44,310","0","8,413","871","19.0","2.0","35,897","871","81.0","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45075","Orangeburg County, SC","47,999","0","7,725","855","16.1","1.8","40,274","855","83.9","1.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45077","Pickens County, SC","74,134","0","11,973","1,241","16.2","1.7","62,161","1,241","83.8","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45079","Richland County, SC","245,136","0","32,707","2,759","13.3","1.1","212,429","2,759","86.7","1.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45081","Saluda County, SC","11,943","0","2,792","309","23.4","2.6","9,151","309","76.6","2.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45083","Spartanburg County, SC","184,770","0","28,778","2,412","15.6","1.3","155,992","2,412","84.4","1.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45085","Sumter County, SC","61,475","0","9,840","1,105","16.0","1.8","51,635","1,105","84.0","1.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45087","Union County, SC","15,899","0","2,316","289","14.6","1.8","13,583","289","85.4","1.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45089","Williamsburg County, SC","17,073","0","2,570","328","15.1","1.9","14,503","328","84.9","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","45091","York County, SC","166,464","0","20,667","1,896","12.4","1.1","145,797","1,896","87.6","1.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46000","South Dakota","500,304","0","68,043","3,562","13.6","0.7","432,261","3,562","86.4","0.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46003","Aurora County, SD","1,530","0","270","35","17.6","2.3","1,260","35","82.4","2.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46005","Beadle County, SD","10,392","0","1,944","230","18.7","2.2","8,448","230","81.3","2.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46007","Bennett County, SD","1,846","0","504","64","27.3","3.5","1,342","64","72.7","3.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46009","Bon Homme County, SD","2,931","0","383","51","13.1","1.7","2,548","51","86.9","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46011","Brookings County, SD","20,612","0","2,222","350","10.8","1.7","18,390","350","89.2","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46013","Brown County, SD","22,436","0","2,853","357","12.7","1.6","19,583","357","87.3","1.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46015","Brule County, SD","2,845","0","539","66","18.9","2.3","2,306","66","81.1","2.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46017","Buffalo County, SD","1,067","0","304","41","28.5","3.8","763","41","71.5","3.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46019","Butte County, SD","5,672","0","908","124","16.0","2.2","4,764","124","84.0","2.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46021","Campbell County, SD","767","0","85","13","11.1","1.7","682","13","88.9","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46023","Charles Mix County, SD","4,667","0","996","113","21.3","2.4","3,671","113","78.7","2.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46025","Clark County, SD","1,982","0","300","41","15.1","2.1","1,682","41","84.9","2.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46027","Clay County, SD","7,847","0","908","155","11.6","2.0","6,939","155","88.4","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46029","Codington County, SD","16,309","0","1,776","228","10.9","1.4","14,533","228","89.1","1.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46031","Corson County, SD","2,136","0","605","75","28.3","3.5","1,531","75","71.7","3.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46033","Custer County, SD","4,748","0","643","84","13.5","1.8","4,105","84","86.5","1.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46035","Davison County, SD","11,095","0","1,305","181","11.8","1.6","9,790","181","88.2","1.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46037","Day County, SD","2,849","0","459","59","16.1","2.1","2,390","59","83.9","2.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46039","Deuel County, SD","2,345","0","282","39","12.0","1.7","2,063","39","88.0","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46041","Dewey County, SD","3,098","0","805","94","26.0","3.0","2,293","94","74.0","3.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46043","Douglas County, SD","1,462","0","238","33","16.3","2.3","1,224","33","83.7","2.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46045","Edmunds County, SD","2,105","0","248","34","11.8","1.6","1,857","34","88.2","1.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46047","Fall River County, SD","3,516","0","454","62","12.9","1.8","3,062","62","87.1","1.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46049","Faulk County, SD","1,195","0","155","23","13.0","1.9","1,040","23","87.0","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46051","Grant County, SD","4,038","0","530","68","13.1","1.7","3,508","68","86.9","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46053","Gregory County, SD","2,147","0","407","50","19.0","2.3","1,740","50","81.0","2.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46055","Haakon County, SD","999","0","119","17","11.9","1.7","880","17","88.1","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46057","Hamlin County, SD","3,227","0","384","53","11.9","1.6","2,843","53","88.1","1.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46059","Hand County, SD","1,733","0","206","29","11.9","1.7","1,527","29","88.1","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46061","Hanson County, SD","1,832","0","232","31","12.7","1.7","1,600","31","87.3","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46063","Harding County, SD","742","0","98","14","13.2","1.9","644","14","86.8","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46065","Hughes County, SD","9,848","0","1,219","163","12.4","1.7","8,629","163","87.6","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46067","Hutchinson County, SD","3,790","0","547","70","14.4","1.8","3,243","70","85.6","1.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46069","Hyde County, SD","696","0","97","14","13.9","2.0","599","14","86.1","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46071","Jackson County, SD","1,745","0","496","61","28.4","3.5","1,249","61","71.6","3.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46073","Jerauld County, SD","1,008","0","134","21","13.3","2.1","874","21","86.7","2.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46075","Jones County, SD","506","0","72","11","14.2","2.2","434","11","85.8","2.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46077","Kingsbury County, SD","2,640","0","295","42","11.2","1.6","2,345","42","88.8","1.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46079","Lake County, SD","7,074","0","716","101","10.1","1.4","6,358","101","89.9","1.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46081","Lawrence County, SD","14,855","0","1,881","255","12.7","1.7","12,974","255","87.3","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46083","Lincoln County, SD","35,122","0","2,762","363","7.9","1.0","32,360","363","92.1","1.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46085","Lyman County, SD","2,059","0","422","54","20.5","2.6","1,637","54","79.5","2.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46087","McCook County, SD","2,944","0","416","55","14.1","1.9","2,528","55","85.9","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46089","McPherson County, SD","1,139","0","156","22","13.7","1.9","983","22","86.3","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46091","Marshall County, SD","2,886","0","526","69","18.2","2.4","2,360","69","81.8","2.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46093","Meade County, SD","16,837","0","1,888","275","11.2","1.6","14,949","275","88.8","1.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46095","Mellette County, SD","1,081","0","277","38","25.6","3.5","804","38","74.4","3.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46097","Miner County, SD","1,218","0","143","21","11.7","1.7","1,075","21","88.3","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46099","Minnehaha County, SD","114,680","0","13,864","1,196","12.1","1.0","100,816","1,196","87.9","1.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46101","Moody County, SD","3,639","0","632","76","17.4","2.1","3,007","76","82.6","2.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46102","Oglala Lakota County, SD","7,783","0","1,898","218","24.4","2.8","5,885","218","75.6","2.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46103","Pennington County, SD","64,736","0","10,348","1,006","16.0","1.6","54,388","1,006","84.0","1.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46105","Perkins County, SD","1,579","0","250","34","15.8","2.2","1,329","34","84.2","2.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46107","Potter County, SD","1,084","0","120","17","11.1","1.6","964","17","88.9","1.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46109","Roberts County, SD","5,392","0","1,146","127","21.3","2.4","4,246","127","78.7","2.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46111","Sanborn County, SD","1,333","0","163","24","12.2","1.8","1,170","24","87.8","1.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46115","Spink County, SD","3,587","0","438","59","12.2","1.6","3,149","59","87.8","1.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46117","Stanley County, SD","1,686","0","198","28","11.7","1.7","1,488","28","88.3","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46119","Sully County, SD","761","0","91","13","12.0","1.7","670","13","88.0","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46121","Todd County, SD","5,112","0","1,438","174","28.1","3.4","3,674","174","71.9","3.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46123","Tripp County, SD","2,937","0","587","75","20.0","2.6","2,350","75","80.0","2.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46125","Turner County, SD","4,620","0","543","71","11.8","1.5","4,077","71","88.2","1.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46127","Union County, SD","9,075","0","730","102","8.0","1.1","8,345","102","92.0","1.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46129","Walworth County, SD","2,931","0","484","62","16.5","2.1","2,447","62","83.5","2.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46135","Yankton County, SD","12,053","0","1,454","188","12.1","1.6","10,599","188","87.9","1.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","46137","Ziebach County, SD","1,698","0","450","57","26.5","3.4","1,248","57","73.5","3.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47000","Tennessee","4,045,953","0","590,726","15,295","14.6","0.4","3,455,227","15,295","85.4","0.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47001","Anderson County, TN","44,697","0","6,327","736","14.2","1.6","38,370","736","85.8","1.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47003","Bedford County, TN","28,945","0","5,340","606","18.4","2.1","23,605","606","81.6","2.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47005","Benton County, TN","9,028","0","1,397","182","15.5","2.0","7,631","182","84.5","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47007","Bledsoe County, TN","7,268","0","1,505","178","20.7","2.4","5,763","178","79.3","2.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47009","Blount County, TN","77,221","0","10,619","1,141","13.8","1.5","66,602","1,141","86.2","1.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47011","Bradley County, TN","63,068","0","10,488","1,104","16.6","1.8","52,580","1,104","83.4","1.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47013","Campbell County, TN","22,916","0","3,657","431","16.0","1.9","19,259","431","84.0","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47015","Cannon County, TN","8,655","0","1,298","166","15.0","1.9","7,357","166","85.0","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47017","Carroll County, TN","15,296","0","2,166","269","14.2","1.8","13,130","269","85.8","1.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47019","Carter County, TN","33,073","0","5,218","631","15.8","1.9","27,855","631","84.2","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47021","Cheatham County, TN","25,407","0","3,537","413","13.9","1.6","21,870","413","86.1","1.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47023","Chester County, TN","9,542","0","1,478","195","15.5","2.0","8,064","195","84.5","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47025","Claiborne County, TN","18,334","0","2,594","328","14.1","1.8","15,740","328","85.9","1.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47027","Clay County, TN","4,224","0","678","93","16.1","2.2","3,546","93","83.9","2.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47029","Cocke County, TN","20,748","0","3,031","395","14.6","1.9","17,717","395","85.4","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47031","Coffee County, TN","32,505","0","4,644","560","14.3","1.7","27,861","560","85.7","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47033","Crockett County, TN","8,219","0","1,454","171","17.7","2.1","6,765","171","82.3","2.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47035","Cumberland County, TN","30,716","0","4,686","562","15.3","1.8","26,030","562","84.7","1.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47037","Davidson County, TN","442,466","0","73,401","4,717","16.6","1.1","369,065","4,717","83.4","1.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47039","Decatur County, TN","6,436","0","960","127","14.9","2.0","5,476","127","85.1","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47041","DeKalb County, TN","11,929","0","2,192","259","18.4","2.2","9,737","259","81.6","2.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47043","Dickson County, TN","32,250","0","5,072","595","15.7","1.8","27,178","595","84.3","1.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47045","Dyer County, TN","21,551","0","2,937","373","13.6","1.7","18,614","373","86.4","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47047","Fayette County, TN","24,080","0","2,772","332","11.5","1.4","21,308","332","88.5","1.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47049","Fentress County, TN","10,278","0","1,675","218","16.3","2.1","8,603","218","83.7","2.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47051","Franklin County, TN","23,249","0","3,225","387","13.9","1.7","20,024","387","86.1","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47053","Gibson County, TN","27,900","0","3,864","468","13.8","1.7","24,036","468","86.2","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47055","Giles County, TN","16,922","0","2,454","304","14.5","1.8","14,468","304","85.5","1.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47057","Grainger County, TN","13,665","0","2,235","268","16.4","2.0","11,430","268","83.6","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47059","Greene County, TN","39,666","0","5,997","720","15.1","1.8","33,669","720","84.9","1.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47061","Grundy County, TN","7,561","0","1,410","168","18.6","2.2","6,151","168","81.4","2.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47063","Hamblen County, TN","37,343","0","6,764","765","18.1","2.0","30,579","765","81.9","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47065","Hamilton County, TN","218,663","0","31,498","2,603","14.4","1.2","187,165","2,603","85.6","1.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47067","Hancock County, TN","3,655","0","545","76","14.9","2.1","3,110","76","85.1","2.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47069","Hardeman County, TN","12,124","0","1,803","232","14.9","1.9","10,321","232","85.1","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47071","Hardin County, TN","14,436","0","2,206","272","15.3","1.9","12,230","272","84.7","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47073","Hawkins County, TN","33,105","0","4,715","569","14.2","1.7","28,390","569","85.8","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47075","Haywood County, TN","10,018","0","1,420","187","14.2","1.9","8,598","187","85.8","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47077","Henderson County, TN","16,257","0","2,453","304","15.1","1.9","13,804","304","84.9","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47079","Henry County, TN","17,931","0","2,518","311","14.0","1.7","15,413","311","86.0","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47081","Hickman County, TN","14,066","0","2,297","293","16.3","2.1","11,769","293","83.7","2.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47083","Houston County, TN","4,711","0","732","97","15.5","2.1","3,979","97","84.5","2.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47085","Humphreys County, TN","10,739","0","1,662","208","15.5","1.9","9,077","208","84.5","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47087","Jackson County, TN","6,880","0","1,143","154","16.6","2.2","5,737","154","83.4","2.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47089","Jefferson County, TN","31,594","0","4,689","557","14.8","1.8","26,905","557","85.2","1.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47091","Johnson County, TN","9,107","0","1,433","190","15.7","2.1","7,674","190","84.3","2.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47093","Knox County, TN","285,645","0","35,532","2,884","12.4","1.0","250,113","2,884","87.6","1.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47095","Lake County, TN","2,913","0","412","59","14.1","2.0","2,501","59","85.9","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47097","Lauderdale County, TN","13,942","0","2,223","275","15.9","2.0","11,719","275","84.1","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47099","Lawrence County, TN","24,826","0","3,812","462","15.4","1.9","21,014","462","84.6","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47101","Lewis County, TN","6,875","0","1,111","149","16.2","2.2","5,764","149","83.8","2.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47103","Lincoln County, TN","19,795","0","2,966","367","15.0","1.9","16,829","367","85.0","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47105","Loudon County, TN","28,723","0","4,485","478","15.6","1.7","24,238","478","84.4","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47107","McMinn County, TN","30,947","0","4,826","585","15.6","1.9","26,121","585","84.4","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47109","McNairy County, TN","14,661","0","2,332","281","15.9","1.9","12,329","281","84.1","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47111","Macon County, TN","14,272","0","2,570","326","18.0","2.3","11,702","326","82.0","2.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47113","Madison County, TN","55,746","0","7,824","925","14.0","1.7","47,922","925","86.0","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","47115","Marion County, TN","16,751","0","2,353","283","14.0","1.7","14,398","283","86.0","1.7"
